CLAVE,LONGITUD,LATITUD,ORGANISMO_DE_CUENCA,SUBTIPO,GRUPO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,ENTEROC_NMP_100mL,OD_PORC,OD_PORC_SUP,OD_PORC_MED,OD_PORC_FON,TOX_D_48_UT,TOX_V_15_UT,TOX_D_48_SUP_UT,TOX_FIS_SUP_15_UT,CALIDAD_DBO,CALIDAD_DQO,CALIDAD_SST,CALIDAD_COLI_FEC,CALIDAD_E_COLI,CALIDAD_ENTEROC,CALIDAD_OD_PORC,CALIDAD_OD_PORC_SUP,CALIDAD_OD_PORC_MED,CALIDAD_OD_PORC_FON,CALIDAD_TOX_D_48,CALIDAD_TOX_V_15,CALIDAD TOX_D_48_SUP,CALIDAD_TOX_FIS_SUP_15,SEMAFORO
DLSAN2362,-99.03737,22.24692,5.0,22.0,1.0,1.0090114144583138,1.0433431771716148,1.0,1.0001700239912823,1.0,1.0,1.0,2.8735220351128623,5.101543460601137,4.577516531961793,1.0,1.0,1.0,1.0,2,3,1,3,1,0,0,2,2,2,0,0,1,1,1
DLSAN2365,-98.55731,21.96522,5.0,24.0,2.0,1.0,1.0,1.0115603868324115,1.0000844726502303,1.0000398371679422,1.0,4.7090656799259945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2366,-98.69298,21.98362,5.0,24.0,2.0,1.0,1.0041204326629039,1.0115603868324115,1.0001439866266144,1.0000844726502303,1.0,4.938020351526364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,2,0,1,0,0,0,1,1,0,0,1
DLSAN2367,-98.75941,21.99941,5.0,24.0,2.0,1.0,1.0131161864155032,1.009649579091517,1.000077033403182,1.000032397920894,1.0,4.588344125809436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2368,-98.77064,22.00326,5.0,24.0,2.0,1.0,1.0,1.0067833674801754,1.0000844726502303,1.000032397920894,1.0,4.521739130434782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2369,-98.77421,22.00111,5.0,24.0,2.0,1.0,1.0075174305834658,1.0,1.0040905071855872,1.000032397920894,1.0,4.080481036077706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,1,0,1,0,0,0,1,1,0,0,2
DLSAN2372,-99.14873,21.84906,5.0,0.0,2.0,1.0,1.0,1.0,1.0001588651207103,1.0000844726502303,1.0,3.5434782608695654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,2,0,1,0,0,0,1,1,0,0,1
DLSAN2373,-99.14948,21.82717,5.0,0.0,2.0,1.0,1.0,1.0,1.0040905071855872,1.0017099481302218,1.0,3.0272895467160037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,2,0,0,0,1,1,0,0,2
DLSAN2374,-99.14659,21.82245,5.0,24.0,2.0,1.0,1.001887221066979,1.0,1.0001588651207103,1.000054715662038,1.0,4.351063829787234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,2,0,1,0,0,0,1,1,0,0,1
DLSAN2375,-99.24546,21.89523,5.0,24.0,2.0,1.0,1.0,1.0249360410186727,1.0089260177667982,1.000054715662038,1.0,4.838112858464385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,5,2,0,1,0,0,0,1,1,0,0,2
DLSAN2376,-99.22626,21.66687,5.0,0.0,2.0,1.0,1.1782480297761546,1.0,1.0,1.0,1.0,4.288621646623497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,1,1,1,0,1,0,0,0,1,1,0,0,3
DLSAN2377,-99.27974,21.75882,5.0,0.0,2.0,1.0,1.0243451517640274,1.0,1.000032397920894,1.000013799803274,1.0,2.190564292321924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,1,1,0,3,0,0,0,1,1,0,0,1
DLSAN2378,-99.30076,21.85755,5.0,0.0,2.0,1.0,1.0,1.0,1.0089260177667982,1.0000509960385142,1.0,3.202127659574468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,2,0,2,0,0,0,1,1,0,0,2
DLSAN2379,-99.37609,21.92978,5.0,24.0,2.0,1.0,1.0,1.0000955403870446,1.0089260177667982,1.0089260177667982,1.0,4.030527289546716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,1,0,0,0,1,1,0,0,2
DLSAN2380,-99.39249,21.93039,5.0,24.0,2.0,1.0,1.0,1.0,1.0089260177667982,1.0089260177667982,1.0,4.500925069380203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,1,0,0,0,1,1,0,0,2
DLSAN2381,-99.39557,21.93762,5.0,24.0,2.0,1.0,1.0,1.0,1.0089260177667982,1.0040905071855872,1.0,4.63413506012951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,1,0,0,0,1,1,0,0,2
DLSAN2382,-99.40566,21.93694,5.0,24.0,2.0,1.0,1.0,1.0,1.000344846296911,1.000013799803274,1.0,4.996299722479186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2383,-99.41531,21.9316,5.0,24.0,2.0,1.0,1.0,1.0,1.0005568648377792,1.0002778930734786,1.0,4.500925069380203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,3,0,1,0,0,0,1,1,0,0,2
DLSAN2384,-99.41621,21.93012,5.0,24.0,2.0,1.0,1.0,1.0,1.000344846296911,1.0001588651207103,1.0,4.188714153561517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,2,0,1,0,0,0,1,1,0,0,1
DLSAN2385,-99.40061,21.94644,5.0,24.0,2.0,1.0,1.0,1.005827963609728,1.000054715662038,1.000013799803274,1.0,4.788159111933395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2,1,0,1,0,0,0,1,1,0,0,1
DLSAN2386,-99.39005,21.95306,5.0,24.0,2.0,1.0,1.0,1.0,1.0001588651207103,1.000013799803274,1.0,4.9172062904717855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2387,-99.30193,21.96273,5.0,24.0,2.0,1.0,1.0,1.0220698294073312,1.0005568648377792,1.0,1.0,5.358464384828862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,1,0,2,0,0,0,1,1,0,0,2
DLSAN2388,-99.29431,21.97138,5.0,24.0,2.0,1.0,1.0,1.0172928100550949,1.000077033403182,1.000013799803274,1.0,4.829787234042554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2389,-99.22826,21.6316,5.0,24.0,2.0,1.0,1.0,1.039582382352629,1.0003801827203889,1.000006360556226,1.0,4.63413506012951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,1,0,1,0,0,0,1,1,0,0,2
DLSAN2390,-99.04582,21.68339,5.0,24.0,2.0,1.0,1.0,1.0,1.0089260177667982,1.000054715662038,1.0,4.459296947271046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,2,0,1,0,0,0,1,1,0,0,2
DLSAN2391,-98.96684,21.47959,5.0,24.0,2.0,1.0,1.0097506421793907,1.0,1.0089260177667982,1.0089260177667982,1.0,2.2571692876965774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,5,0,3,0,0,0,1,1,0,0,2
DLSAN2392,-98.95701,21.47138,5.0,24.0,2.0,1.0,1.0119838537753159,1.0,1.00089163095494,1.000024958673846,1.0,2.6651248843663273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,1,0,3,0,0,0,1,1,0,0,2
DLSAN2393,-98.91222,21.43357,5.0,24.0,2.0,1.0,1.0243451517640274,1.0,1.0001588651207103,1.000024958673846,1.0,3.5060129509713223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN2394,-98.8806,21.43082,5.0,24.0,2.0,1.0,1.0153808516958778,1.0,1.000344846296911,1.000024958673846,1.0,2.111470860314524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,3,0,0,0,1,1,0,0,1
DLSAN2395,-98.86263,21.43565,5.0,24.0,2.0,1.0,1.0142485190556905,1.0,1.0017099481302218,1.000344846296911,1.0,2.2530064754856616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,4,0,3,0,0,0,1,1,0,0,2
DLSAN2396,-98.88073,21.41883,5.0,24.0,2.0,1.0,1.0209796075279152,1.0,1.0001588651207103,1.000054715662038,1.0,2.2571692876965774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,2,0,3,0,0,0,1,1,0,0,1
DLSAN2397,-98.86265,21.24364,5.0,24.0,2.0,1.0,1.0075174305834658,1.0,1.000032397920894,1.000013799803274,1.0,3.089731729879741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,1,1,0,2,0,0,0,1,1,0,0,1
DLSAN2398,-98.77393,21.2557,5.0,24.0,2.0,1.0,1.0209796075279152,1.0,1.0089260177667982,1.00089163095494,1.0,2.6443108233117485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,5,0,3,0,0,0,1,1,0,0,2
DLSAN2399,-98.75498,21.22835,5.0,24.0,2.0,1.0,1.0176140632918027,1.0,1.0,1.0,1.0,3.4310823311748377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,1,1,0,2,0,0,0,1,1,0,0,1
DLSAN2400M1,-98.57561,21.67449,5.0,24.0,2.0,1.0,1.0311076939207018,1.001050944257492,1.0000398371679422,1.000024958673846,1.0,2.6692876965772436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,2,1,0,3,0,0,0,1,1,0,0,1
DLSAN2401,-99.33942,22.53217,5.0,7.0,2.0,1.0045657833255457,1.1022244744613556,1.0029617519983864,1.00089163095494,1.000077033403182,1.0,3.8348751156336727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,1,4,2,0,1,0,0,0,1,1,0,0,3
DLSAN2402,-99.33601,22.52812,5.0,24.0,2.0,1.0,1.042431020322575,1.0,1.00089163095494,1.00089163095494,1.0,3.7516188714153564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,4,5,0,1,0,0,0,1,1,0,0,2
DLSAN2403,-99.3297,22.5183,5.0,24.0,2.0,1.0,1.0,1.0,1.00089163095494,1.000054715662038,1.0,3.7516188714153564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,2,0,1,0,0,0,1,1,0,0,2
DLSAN5297M1,-100.84152,23.4707,2.0,0.0,2.0,1.0127361324344168,1.0,1.0,1.0000744296667154,1.0000398371679422,1.0,4.8256244218316375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,3,1,0,1,0,0,0,1,1,0,0,1
DLSAN5300W1,-100.9375,23.5272,2.0,3.0,2.0,1.0224684600493958,1.0,1.0,1.0001923417324265,1.0000848446125825,1.0,4.838112858464385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,3,2,0,1,0,0,0,1,1,0,0,1
DLSAN5304W1,-100.8336,23.5156,2.0,0.0,2.0,1.0,1.0,1.0,1.0000223549373792,1.0000104521421025,1.0,4.625809435707678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1
DLSAN6524,-100.64397,21.81326,5.0,22.0,1.0,1.0442760830385154,1.0051269505652924,1.0,1.0000335138079512,1.0000067325185784,1.0,1.0,2.293084915800788,3.785540211210398,3.387215282880235,1.0,1.0,1.0,1.0,3,2,1,1,1,0,0,3,3,3,0,0,1,1,1
DLSAN6525,-100.77906,21.68816,5.0,22.0,1.0,1.0312395701221548,1.0058503853076344,1.0000955403870446,1.000077033403182,1.0000030128950543,1.0,1.0,3.002508061626657,5.467099918765232,4.908155767817782,1.0,1.0,1.0,1.0,3,2,1,3,1,0,0,1,1,2,0,0,1,1,1
DLTAB2404,-92.85196,17.9685,3.0,24.0,2.0,1.0,1.0473692487811697,1.009649579091517,1.0012096587662427,1.000026818485608,1.0,3.227104532839963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,4,1,0,2,0,0,0,1,1,0,0,2
DLTAB2405,-92.91672,17.94034,3.0,14.0,1.0,1.0,1.0740105195100214,1.0011464846445366,1.0044747442956174,1.0000513680008665,1.0,1.0,3.018631314940881,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,5,2,0,0,1,0,0,0,0,1,1,2
DLTAB2406,-92.91592,17.9501,3.0,14.0,1.0,1.013457045591082,1.0655809320775158,1.0045859385781468,1.0016177014668264,1.0005248760754728,1.0,1.0,3.018631314940881,1.0,5.324761204996326,1.0,1.0,1.0,1.0,2,3,1,4,5,0,0,1,0,1,0,0,1,1,2
DLTAB2407,-92.92941,17.92944,3.0,24.0,2.0,1.0,1.0,1.0704132652519611,1.00075995628219,1.0003455902216156,1.0,3.3686401480111003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,3,4,4,0,2,0,0,0,1,1,0,0,2
DLTAB2408,-92.84871,18.00616,3.0,24.0,2.0,1.0,1.0190609327764866,1.0009554038704473,1.0004538312661642,1.0000104521421025,1.0,3.6808510638297873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2409,-92.84098,17.95311,3.0,24.0,2.0,1.0,1.103891519737187,1.0064012059319964,1.0022794224917475,1.0000476483773426,1.0,3.2187789084181313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,1,4,2,0,2,0,0,0,1,1,0,0,3
DLTAB2411,-92.84593,17.99646,3.0,24.0,2.0,1.012976436819972,1.0238104391283833,1.0043948578040574,1.0006952348328724,1.0000301661467796,1.0,2.906567992599445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1,4,1,0,2,0,0,0,1,1,0,0,2
DLTAB2412,-92.86871,17.83265,3.0,24.0,2.0,1.0,1.0,1.0816870309232387,1.0036456402121159,1.0013580717448507,1.0,4.600832562442184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,3,4,5,0,1,0,0,0,1,1,0,0,2
DLTAB2413,-92.94749,17.89653,3.0,24.0,2.0,1.0,1.0,1.0925786350463371,1.0006952348328724,1.000207592188875,1.0,3.2895467160037004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,3,4,2,0,2,0,0,0,1,1,0,0,2
DLTAB2414,-92.94714,17.91355,3.0,24.0,2.0,1.0,1.0,1.0910499888536216,1.0009708589360014,1.0003098818357852,1.0,3.318686401480111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,3,4,3,0,2,0,0,0,1,1,0,0,2
DLTAB2416,-92.93993,18.02101,3.0,24.0,2.0,1.0,1.0028937389693675,1.0029617519983864,1.0089989223878688,1.007387209514916,1.0,4.0638297872340425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,5,5,0,1,0,0,0,1,1,0,0,2
DLTAB2417,-92.96818,17.99541,3.0,24.0,2.0,1.0,1.0,1.0,1.003221603130379,1.0018155854383037,1.0,3.859851988899167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,5,0,1,0,0,0,1,1,0,0,2
DLTAB2419,-93.12144,17.95883,3.0,24.0,2.0,1.0,1.0,1.0,1.0004947471249284,1.0000223549373792,1.0,4.013876040703052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2420M1,-93.04374,18.01837,3.0,24.0,2.0,1.0,1.0,1.0414931900935234,1.0006394404800123,1.0000729418173058,1.0,4.430157261794634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,2,0,1,0,0,0,1,1,0,0,2
DLTAB2421,-93.08961,18.01558,3.0,24.0,2.0,1.0,1.0,1.0330569739174744,1.0018155854383037,1.0001309679442802,1.0,4.396854764107308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,2,0,1,0,0,0,1,1,0,0,2
DLTAB2422,-93.14565,18.01765,3.0,24.0,2.0,1.0,1.0,1.0266079977919556,1.0015261987281359,1.0,1.0,4.346901017576318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2423,-93.17916,18.01716,3.0,24.0,2.0,1.0,1.0,1.0143788282502308,1.001143077505163,1.0002604108429158,1.0,4.321924144310824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,3,0,1,0,0,0,1,1,0,0,2
DLTAB2424M1,-92.91573,17.95244,3.0,24.0,2.0,1.0,1.0,1.0654451651256356,1.0089989223878688,1.0064446569139323,1.0,2.9690101757631826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,3,5,5,0,2,0,0,0,1,1,0,0,2
DLTAB2425,-93.2574,18.01499,3.0,24.0,2.0,1.0,1.0,1.00452861434592,1.0012096587662427,1.000038721280885,1.0,4.359389454209065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2426,-93.30242,17.95555,3.0,24.0,2.0,1.0,1.0,1.0030381843080223,1.0008347207150228,1.0000141717656263,1.0,4.055504162812211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2427,-93.3487,17.9435,3.0,24.0,2.0,1.0,1.0,1.0016719567732826,1.0004698256473175,1.000006360556226,1.0,4.488436632747456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2428,-93.36285,17.884,3.0,24.0,2.0,1.0,1.0,1.0,1.0006126591906395,1.0000394652055897,1.0,4.505087881591119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2429,-93.30546,18.07594,3.0,10.0,2.0,1.0420532674721315,1.0322714802453388,1.0,1.0089989223878688,1.0089989223878688,1.0,1.3080481036077707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1,5,5,0,4,0,0,0,1,1,0,0,2
DLTAB2430,-93.2732,18.10076,3.0,10.0,2.0,1.0145384153260797,1.0,1.0,1.0048333160033318,1.0018155854383037,1.0,1.7784458834412582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1,5,5,0,4,0,0,0,1,1,0,0,2
DLTAB2431,-93.39331,18.10217,3.0,24.0,2.0,1.0,1.0,1.0,1.0048333160033318,1.0025531867831146,1.0,3.2104532839962996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,2,0,0,0,1,1,0,0,2
DLTAB2432,-93.41257,18.15871,3.0,24.0,2.0,1.0,1.0,1.0,1.0010236775900423,1.0000309100714844,1.0,1.8159111933395005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,1,0,4,0,0,0,1,1,0,0,2
DLTAB2434,-93.45188,18.16923,3.0,24.0,2.0,1.0,1.0061963758365806,1.0,1.0036456402121159,1.0000439287538185,1.0,3.1313598519888997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,4,1,0,2,0,0,0,1,1,0,0,2
DLTAB2435,-93.49528,18.20421,3.0,24.0,2.0,1.0,1.0,1.0,1.0048333160033318,1.0020354151885726,1.0,2.3112858464384827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,5,5,0,3,0,0,0,1,1,0,0,2
DLTAB2436,-93.54026,18.26258,3.0,24.0,2.0,1.0,1.0747968616212626,1.0,1.0004951190872808,1.0000141717656263,1.0,4.359389454209065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,4,1,0,1,0,0,0,1,1,0,0,2
DLTAB2437,-93.61002,18.32447,3.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0606743244974808,1.0,3.3926907918308844,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,1
DLTAB2438,-93.63029,18.34864,3.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.453959154424937,1.0,5.840558412931668,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2439,-93.61919,18.3722,3.0,15.0,0.0,1.0,1.0,1.0079935775628708,1.0,1.0,1.0,1.0,3.089573629523468,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
DLTAB2440,-93.59177,18.386,3.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.276245073450376,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1
DLTAB2441,-93.57792,18.35947,3.0,15.0,0.0,1.0,1.0,1.0104139021878749,1.0,1.0,1.0,1.0,3.676460050161232,1.0,7.374724467303453,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2442,-93.55599,18.39494,3.0,15.0,0.0,1.0,1.0,1.0059712741902953,1.0,1.0,2.209803621693789,1.0,3.8280186313149405,1.0,6.991182953710507,1.0,1.0,1.0,1.0,0,0,1,0,0,5,0,1,0,1,0,0,0,1,3
DLTAB2443,-93.51411,18.39607,3.0,15.0,0.0,1.0,1.0,1.010719631426418,1.0,1.0,1.18641265484787,1.0,3.5410247223217484,1.0,5.966201322556944,1.0,1.0,1.0,1.0,0,0,1,0,0,5,0,1,0,1,0,0,0,1,3
DLTAB2444,-93.67512,18.34578,3.0,15.0,0.0,1.0,1.0,1.0032674812369295,1.0,1.0,1.0,1.0,3.318523826585453,1.0,5.728141072740633,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2445,-93.65658,18.36503,3.0,15.0,0.0,1.0,1.0,1.002120996592393,1.0,1.0,1.0,1.0,3.863489788606234,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
DLTAB2446,-93.73098,18.34052,3.0,15.0,0.0,1.0,1.0,1.0150635662041805,1.0,1.0,1.0026412489511474,1.0,4.150483697599426,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1
DLTAB2447,-93.722,18.3207,3.0,15.0,0.0,1.0,1.0,1.028375494952283,1.0,1.0,1.189388710004092,1.0,3.179863848083124,1.0,1.0,1.0,1.0,1.0,1.0,0,0,2,0,0,5,0,1,0,0,0,0,0,1,3
DLTAB2448,-93.7456,18.26708,3.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0219856074665918,1.0,3.631314940881404,1.0,6.521675238795004,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2449,-93.8083,18.28095,3.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8086707273378715,1.0,6.825863335782513,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2450,-93.8486,18.2988,3.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9376567538516656,1.0,7.011021307861866,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2451,-93.8538,18.2994,3.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.976352561805804,1.0,6.90521675238795,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
DLTAB2452,-93.8475,18.2436,3.0,15.0,0.0,1.0,1.0,1.001576416386238,1.0,1.0,1.006361317896425,1.0,4.266571121461841,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1
DLTAB2454,-93.74266,18.15739,3.0,24.0,2.0,1.0,1.04019780872665,1.0,1.0006394404800123,1.0000941436713926,1.0,2.5069380203515266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,4,2,0,3,0,0,0,1,1,0,0,2
DLTAB2455,-93.6818,18.11693,3.0,24.0,2.0,1.0,1.1172593356282874,1.0964957909151707,1.0063966737704726,1.000913948696084,1.0,1.4662349676225719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,3,5,5,0,4,0,0,0,1,1,0,0,3
DLTAB2456,-93.6348,18.22814,3.0,24.0,2.0,1.0,1.0058503853076344,1.0,1.0000837287255253,1.000006360556226,1.0,3.2687326549491216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,2,0,0,0,1,1,0,0,1
DLTAB2457,-93.6069,18.01768,3.0,24.0,2.0,1.015739937253855,1.190074615129222,1.0134043163023747,1.0030356219541785,1.0017791331277683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,4,1,4,5,0,5,0,0,0,1,1,0,0,3
DLTAB2458,-93.78034,17.95414,3.0,24.0,2.0,1.0,1.0421479371625282,1.0016910648506916,1.0006126591906395,1.0000264465232556,1.0,2.348751156336725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3,1,4,1,0,3,0,0,0,1,1,0,0,2
DLTAB2459,-93.88684,17.9403,3.0,24.0,2.0,1.0,1.0290632044314747,1.0,1.0001458464383763,1.000035001657361,1.0,2.315448658649399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,1,0,3,0,0,0,1,1,0,0,1
DLTAB2460,-93.73952,17.92692,3.0,24.0,2.0,1.0,1.0,1.0029617519983864,1.0001927136947788,1.0000141717656263,1.0,2.4819611470860314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,3,0,0,0,1,1,0,0,1
DLTAB2461,-94.07641,18.04895,4.0,24.0,2.0,1.0,1.0,1.0198724005053026,1.0024122130515547,1.0015261987281359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,2,4,5,0,0,0,0,0,1,1,0,0,2
DLTAB2462,-94.10062,18.13448,4.0,24.0,2.0,1.0,1.0,1.002245199095551,1.0030356219541785,1.0004947471249284,1.0,1.437095282146161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,4,5,0,4,0,0,0,1,1,0,0,2
DLTAB2463,-94.12627,18.16713,4.0,24.0,2.0,1.0,1.0004088978978454,1.0045859385781468,1.0002481360852866,1.0000588072479146,1.0,1.3246993524514339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,3,2,0,4,0,0,0,1,1,0,0,2
DLTAB2464,-94.13147,18.20692,4.0,24.0,2.0,1.0,1.0,1.0057324232226834,1.0002284220806092,1.0000309100714844,1.0,2.0906567992599445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,3,1,0,3,0,0,0,1,1,0,0,1
DLTAB2465,-94.03219,18.2434,3.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.773199570046578,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
